,stateProvince,normTitleCategory,estimatedSalary,Job Category Frequency,Index,estimatedSalary/Index
2054,PA,mednurse,54686.666666666664,1515,102.0,536.1437908496732
2055,PA,medtech,40763.06027820711,647,102.0,399.63784586477556
2056,PA,military,37221.42857142857,14,102.0,364.91596638655466
2057,PA,mining,58150.0,2,102.0,570.0980392156863
2058,PA,personal,37498.92473118279,93,102.0,367.6365169723803
2059,PA,pharmacy,43171.794871794875,78,102.0,423.25289089994976
2060,PA,project,77248.75621890547,201,102.0,757.3407472441713
2061,PA,protective,29852.75590551181,127,102.0,292.67407750501775
2062,PA,realestate,49486.84210526316,38,102.0,485.1651186790506
2063,PA,retail,27937.06004140787,966,102.0,273.8927455039987
2064,PA,sales,49581.2879708384,823,102.0,486.09105853763134
2065,PA,sanitation,24388.46153846154,260,102.0,239.10256410256412
2066,PA,science,57010.16949152543,118,102.0,558.9232303090728
2067,PA,service,31628.483786152497,1141,102.0,310.0831743740441
2068,PA,socialscience,50785.71428571428,7,102.0,497.89915966386553
2069,PA,sports,36464.583333333336,48,102.0,357.49591503267976
2070,PA,tech,59400.0,3,102.0,582.3529411764706
2071,PA,techhelp,68681.81818181818,154,102.0,673.3511586452762
2072,PA,techinfo,73761.15384615384,260,102.0,723.1485671191554
2073,PA,techsoftware,93174.82517482518,429,102.0,913.4786781845605
2074,PA,therapy,62754.545454545456,330,102.0,615.24064171123
2075,PA,transport,53340.0,45,102.0,522.9411764705883
2076,PA,uncategorized,35167.42209631728,353,102.0,344.77864800311056
2077,PA,veterinary,31727.083333333332,48,102.0,311.04983660130716
2078,PA,warehouse,25140.10989010989,364,102.0,246.47166558931264
2079,RI,accounting,49908.333333333336,24,123.6000000000027,403.7891046386104
2080,RI,admin,36446.666666666664,45,123.6000000000027,294.87594390506365
2081,RI,arts,26400.0,1,123.6000000000027,213.59223300970407
2082,RI,aviation,36000.0,1,123.6000000000027,291.26213592232375
2083,RI,care,26614.285714285714,7,123.6000000000027,215.32593619971792
2084,RI,childcare,26624.324324324323,37,123.6000000000027,215.40715472753837
2085,RI,construction,36118.75,16,123.6000000000027,292.22289644012307
2086,RI,customer,27558.928571428572,56,123.6000000000027,222.96867776236223
2087,RI,driver,44192.64705882353,68,123.6000000000027,357.54568817817614
2088,RI,education,44634.88372093023,43,123.6000000000027,361.1236547000749
2089,RI,engchem,37700.0,1,123.6000000000027,305.0161812297668
2090,RI,engcivil,75300.0,2,123.6000000000027,609.2233009708605
2091,RI,engelectric,79950.0,2,123.6000000000027,646.8446601941606
2092,RI,engid,83200.0,7,123.6000000000027,673.1391585760371
2093,RI,engmech,87825.0,4,123.6000000000027,710.558252427169
2094,RI,finance,85680.0,5,123.6000000000027,693.2038834951305
2095,RI,food,25673.75,80,123.6000000000027,207.71642394821555
2096,RI,hospitality,27000.0,1,123.6000000000027,218.4466019417428
2097,RI,hr,55507.142857142855,14,123.6000000000027,449.0869163199162
2098,RI,install,36871.42857142857,49,123.6000000000027,298.3125288950467
2099,RI,insurance,47380.0,5,123.6000000000027,383.33333333332496
2100,RI,legal,70700.0,7,123.6000000000027,572.006472491897
2101,RI,management,54540.27777777778,72,123.6000000000027,441.2643833153446
2102,RI,manufacturing,37760.0,25,123.6000000000027,305.5016181229707
2103,RI,marketing,54480.0,10,123.6000000000027,440.7766990291166
2104,RI,math,47100.0,2,123.6000000000027,381.06796116504023
2105,RI,meddental,40980.0,5,123.6000000000027,331.5533980582452
2106,RI,meddr,129195.23809523809,21,123.6000000000027,1045.268916628117
2107,RI,media,40800.0,7,123.6000000000027,330.0970873786336
2108,RI,medinfo,45869.230769230766,13,123.6000000000027,371.11028130444794
2109,RI,mednurse,59647.4025974026,154,123.6000000000027,482.5841634093956
2110,RI,medtech,48415.625,32,123.6000000000027,391.712176375396
2111,RI,military,39200.0,2,123.6000000000027,317.15210355986363
2112,RI,personal,32420.0,5,123.6000000000027,262.297734627826
2113,RI,pharmacy,52287.5,8,123.6000000000027,423.0380258899584
2114,RI,project,89066.66666666667,12,123.6000000000027,720.6040992448603
2115,RI,protective,33166.666666666664,6,123.6000000000027,268.33872707658526
2116,RI,realestate,36400.0,1,123.6000000000027,294.49838187701624
2117,RI,retail,28728.260869565216,46,123.6000000000027,232.4292950612022
2118,RI,sales,42858.82352941176,51,123.6000000000027,346.7542356748449
2119,RI,sanitation,25754.545454545456,22,123.6000000000027,208.37010885554122
2120,RI,science,51953.846153846156,13,123.6000000000027,420.338561115251
2121,RI,service,35952.380952380954,42,123.6000000000027,290.87686854676514
2122,RI,socialscience,86450.0,2,123.6000000000027,699.4336569579135
2123,RI,sports,52600.0,3,123.6000000000027,425.56634304206193
2124,RI,techhelp,72973.68421052632,19,123.6000000000027,590.4019758133069
2125,RI,techinfo,70100.0,22,123.6000000000027,567.1521035598582
2126,RI,techsoftware,89847.61904761905,21,123.6000000000027,726.9224842040218
2127,RI,therapy,66986.48648648648,37,123.6000000000027,541.9618647773868
2128,RI,uncategorized,37846.666666666664,15,123.6000000000027,306.20280474648735
2129,RI,veterinary,22400.0,4,123.6000000000027,181.2297734627792
2130,RI,warehouse,26381.25,16,123.6000000000027,213.44053398057787
2131,SC,accounting,52746.06741573034,89,99.5,530.1112303088476
2132,SC,admin,35891.70506912442,217,99.5,360.7206539610495
2133,SC,agriculture,26600.0,1,99.5,267.33668341708545
2134,SC,arch,54588.88888888889,9,99.5,548.6320491345617
2135,SC,arts,51566.666666666664,12,99.5,518.2579564489112
2136,SC,aviation,48950.0,2,99.5,491.95979899497485
2137,SC,care,26233.333333333332,54,99.5,263.65159128978223
2138,SC,childcare,27884.328358208953,134,99.5,280.2445061126528
2139,SC,construction,35278.75,80,99.5,354.5603015075377
2140,SC,customer,26706.5,200,99.5,268.4070351758794
2141,SC,driver,47450.0,394,99.5,476.88442211055275
2142,SC,education,40716.09195402299,87,99.5,409.2069543117888
2143,SC,engchem,79933.33333333333,3,99.5,803.3500837520937
2144,SC,engcivil,71816.66666666667,6,99.5,721.7755443886098
2145,SC,engelectric,77056.25,16,99.5,774.4346733668342
2146,SC,engid,80283.33333333333,36,99.5,806.8676716917922
2147,SC,engmech,92600.0,8,99.5,930.6532663316583
2148,SC,finance,54488.88888888889,9,99.5,547.6270240089335
2149,SC,food,25822.287390029327,341,99.5,259.5204762817018
2150,SC,hospitality,29580.0,10,99.5,297.286432160804
2151,SC,hr,49408.69565217391,46,99.5,496.56980554948655
2152,SC,install,37431.37254901961,357,99.5,376.1946989851217
2153,SC,insurance,46415.78947368421,19,99.5,466.49034646918807
2154,SC,legal,61163.63636363636,11,99.5,614.7099132023754
2155,SC,management,45056.92007797271,513,99.5,452.8333676178162
2156,SC,manufacturing,32169.38775510204,147,99.5,323.310429699518
2157,SC,marketing,47550.0,34,99.5,477.8894472361809
2158,SC,math,75718.18181818182,11,99.5,760.9867519415259
2159,SC,meddental,59116.0,25,99.5,594.1306532663317
2160,SC,meddr,154710.76923076922,130,99.5,1554.8821028218013
2161,SC,media,52662.5,16,99.5,529.2713567839196
2162,SC,medinfo,42376.31578947369,38,99.5,425.8926209997355
2163,SC,mednurse,58968.27133479212,457,99.5,592.6459430632374
2164,SC,medtech,42101.875,160,99.5,423.13442211055275
2165,SC,military,53946.666666666664,15,99.5,542.177554438861
2166,SC,mining,38200.0,1,99.5,383.91959798994975
2167,SC,personal,42781.48148148148,27,99.5,429.964638004839
2168,SC,pharmacy,50156.0,25,99.5,504.08040201005025
2169,SC,project,74243.75,48,99.5,746.1683417085427
2170,SC,protective,29120.454545454544,44,99.5,292.66788487894013
2171,SC,realestate,42966.666666666664,12,99.5,431.8257956448911
2172,SC,retail,24640.66985645933,627,99.5,247.6449231804958
2173,SC,sales,46506.61478599222,257,99.5,467.4031636783138
2174,SC,sanitation,22933.870967741936,124,99.5,230.49116550494406
2175,SC,science,50945.0,20,99.5,512.0100502512563
2176,SC,service,44089.795918367345,98,99.5,443.11352681776225
2177,SC,sports,38142.857142857145,14,99.5,383.34529791816226
2178,SC,tech,37900.0,1,99.5,380.90452261306535
2179,SC,techhelp,60992.06349206349,63,99.5,612.9855627343064
2180,SC,techinfo,66822.41379310345,58,99.5,671.5820481718939
2181,SC,techsoftware,86572.72727272728,88,99.5,870.077661032435
2182,SC,therapy,68122.14765100672,149,99.5,684.6447000101177
2183,SC,transport,37706.25,16,99.5,378.9572864321608
2184,SC,uncategorized,32659.25925925926,135,99.5,328.23376139959055
2185,SC,veterinary,28893.333333333332,15,99.5,290.3852596314908
2186,SC,warehouse,24438.571428571428,140,99.5,245.6137832017229
2187,SD,accounting,45830.0,10,99.5,460.6030150753769
2188,SD,admin,25280.48780487805,41,99.5,254.07525432038238
2189,SD,arts,38860.0,5,99.5,390.5527638190955
2190,SD,aviation,33466.666666666664,3,99.5,336.3484087102177
2191,SD,care,22209.090909090908,11,99.5,223.2069438099589
2192,SD,childcare,24870.58823529412,17,99.5,249.9556606562223
2193,SD,construction,30620.0,15,99.5,307.7386934673367
2194,SD,customer,25754.054054054053,37,99.5,258.834714111096
2195,SD,driver,42804.545454545456,66,99.5,430.19643672910007
2196,SD,education,39500.0,8,99.5,396.9849246231156
2197,SD,engcivil,42100.0,1,99.5,423.11557788944725
2198,SD,engelectric,87350.0,2,99.5,877.8894472361809
2199,SD,engid,63400.0,6,99.5,637.1859296482412
2200,SD,finance,36550.0,2,99.5,367.33668341708545
2201,SD,food,23959.375,64,99.5,240.79773869346732
2202,SD,hospitality,36533.333333333336,3,99.5,367.1691792294808
2203,SD,hr,60775.0,16,99.5,610.8040201005025
2204,SD,install,36325.53191489362,47,99.5,365.08072276274993
2205,SD,insurance,50500.0,7,99.5,507.53768844221105
2206,SD,legal,64400.0,1,99.5,647.2361809045226
2207,SD,management,44340.84507042253,71,99.5,445.63663387359327
2208,SD,manufacturing,32066.666666666668,24,99.5,322.2780569514238
2209,SD,marketing,37650.0,4,99.5,378.39195979899495
2210,SD,math,96650.0,2,99.5,971.356783919598
2211,SD,meddental,53840.0,5,99.5,541.105527638191
2212,SD,meddr,147036.36363636365,33,99.5,1477.7523983554136
2213,SD,media,38250.0,4,99.5,384.4221105527638
2214,SD,medinfo,38041.666666666664,12,99.5,382.32830820770516
2215,SD,mednurse,55563.63636363636,99,99.5,558.4285061671997
2216,SD,medtech,37364.86486486487,37,99.5,375.5262800488931
2217,SD,military,151150.0,4,99.5,1519.0954773869346
2218,SD,personal,46925.0,4,99.5,471.60804020100505
2219,SD,pharmacy,63350.0,6,99.5,636.6834170854271
2220,SD,project,75250.0,4,99.5,756.2814070351759
2221,SD,protective,29940.0,5,99.5,300.90452261306535
2222,SD,realestate,42000.0,2,99.5,422.1105527638191
2223,SD,retail,24324.1935483871,62,99.5,244.46425676770954
2224,SD,sales,47250.0,64,99.5,474.8743718592965
2225,SD,sanitation,24653.846153846152,26,99.5,247.77734827986083
2226,SD,science,38814.28571428572,7,99.5,390.0933237616655
2227,SD,service,39838.88888888889,18,99.5,400.390843104411
2228,SD,sports,48400.0,2,99.5,486.4321608040201
2229,SD,techhelp,59842.857142857145,7,99.5,601.4357501794688
2230,SD,techinfo,62210.0,10,99.5,625.2261306532663
2231,SD,techsoftware,78087.5,16,99.5,784.7989949748744
2232,SD,therapy,71876.0,25,99.5,722.3718592964824
2233,SD,transport,37200.0,2,99.5,373.86934673366835
2234,SD,uncategorized,29783.333333333332,18,99.5,299.32998324958123
2235,SD,veterinary,52700.0,2,99.5,529.6482412060302
2236,SD,warehouse,23588.0,25,99.5,237.06532663316582
2237,TN,accounting,53520.58823529412,170,89.80000000000402,595.9976418183934
2238,TN,admin,33549.820788530466,279,89.80000000000402,373.6060221439751
2239,TN,agriculture,31200.0,1,89.80000000000402,347.4387527839488
2240,TN,arch,58770.0,10,89.80000000000402,654.4543429843806
2241,TN,arts,46971.42857142857,21,89.80000000000402,523.0671333120988
2242,TN,aviation,45533.333333333336,3,89.80000000000402,507.05270972529286
2243,TN,care,23865.333333333332,75,89.80000000000402,265.76095025982477
2244,TN,childcare,26700.0,154,89.80000000000402,297.3273942093408
2245,TN,construction,32843.023255813954,86,89.80000000000402,365.7352255658406
2246,TN,customer,26037.540453074434,309,89.80000000000402,289.9503391210832
2247,TN,driver,46196.87987519501,641,89.80000000000402,514.4418694342198
2248,TN,education,42770.700636942674,157,89.80000000000402,476.28842580112206
2249,TN,engchem,75500.0,4,89.80000000000402,840.757238307312
2250,TN,engcivil,64011.11111111111,9,89.80000000000402,712.818609255103
2251,TN,engelectric,73150.0,6,89.80000000000402,814.5879732739056
2252,TN,engid,68485.18518518518,27,89.80000000000402,762.6412604140547
2253,TN,engmech,74481.81818181818,11,89.80000000000402,829.418910710633
2254,TN,finance,52652.0,25,89.80000000000402,586.3251670378356
2255,TN,food,24063.2183908046,522,89.80000000000402,267.96457005349134
2256,TN,hospitality,30794.444444444445,18,89.80000000000402,342.92254392475576
2257,TN,hr,52560.71428571428,84,89.80000000000402,585.3086223353222
2258,TN,install,36242.92929292929,396,89.80000000000402,403.596094576032
2259,TN,insurance,42154.05405405405,37,89.80000000000402,469.42153735024687
2260,TN,legal,59230.434782608696,23,89.80000000000402,659.5816790936085
2261,TN,management,46372.496025437205,629,89.80000000000402,516.3975058511708
2262,TN,manufacturing,28917.391304347828,161,89.80000000000402,322.0199477098723
2263,TN,marketing,45578.260869565216,46,89.80000000000402,507.5530163648461
2264,TN,math,60030.434782608696,23,89.80000000000402,668.4903650624277
2265,TN,meddental,61688.88888888889,18,89.80000000000402,686.958673595614
2266,TN,meddr,162515.47619047618,168,89.80000000000402,1809.7491780675825
2267,TN,media,45200.0,16,89.80000000000402,503.3407572382848
2268,TN,medinfo,39509.52380952381,63,89.80000000000402,439.97242549579113
2269,TN,mednurse,55175.16129032258,620,89.80000000000402,614.4227315180414
2270,TN,medtech,40555.494505494506,182,89.80000000000402,451.6202060745288
2271,TN,military,39885.71428571428,14,89.80000000000402,444.16162901684294
2272,TN,mining,29600.0,1,89.80000000000402,329.6213808463104
2273,TN,personal,37228.125,32,89.80000000000402,414.56709354118414
2274,TN,pharmacy,42368.333333333336,60,89.80000000000402,471.8077208611519
2275,TN,project,74144.68085106384,47,89.80000000000402,825.6645974505626
2276,TN,protective,27181.944444444445,72,89.80000000000402,302.6942588468066
2277,TN,realestate,45496.55172413793,29,89.80000000000402,506.6431149681057
2278,TN,retail,25265.036231884056,552,89.80000000000402,281.3478422258678
2279,TN,sales,45948.40579710145,345,89.80000000000402,511.6748975178106
2280,TN,sanitation,23247.31182795699,186,89.80000000000402,258.87875086810635
2281,TN,science,51265.71428571428,35,89.80000000000402,570.8876869232961
2282,TN,service,35837.2197309417,223,89.80000000000402,399.0781707231637
2283,TN,socialscience,54000.0,3,89.80000000000402,601.3363028952961
2284,TN,sports,31633.333333333332,18,89.80000000000402,352.2642910170592
2285,TN,tech,26500.0,1,89.80000000000402,295.10022271713603
2286,TN,techhelp,61051.78571428572,56,89.80000000000402,679.8639834552671
2287,TN,techinfo,68756.04395604396,91,89.80000000000402,765.6575050784062
2288,TN,techsoftware,88085.12396694215,121,89.80000000000402,980.9033849324967
2289,TN,therapy,55200.502512562816,199,89.80000000000402,614.7049277567967
2290,TN,transport,45521.875,32,89.80000000000402,506.92511135855193
2291,TN,uncategorized,30151.666666666668,180,89.80000000000402,335.7646622123087
2292,TN,veterinary,31393.75,16,89.80000000000402,349.5963251670222
2293,TN,warehouse,24546.190476190477,210,89.80000000000402,273.342878354002
2294,TX,accounting,57035.124508519,763,91.20000000001991,625.3851371546771
2295,TX,admin,36561.61387631976,1326,91.20000000001991,400.8948889946467
2296,TX,agriculture,33700.0,7,91.20000000001991,369.51754385956843
2297,TX,arch,66909.67741935483,62,91.20000000001991,733.6587436331165
2298,TX,arts,49648.101265822785,79,91.20000000001991,544.3870752830258
2299,TX,aviation,60708.0,25,91.20000000001991,665.6578947366968
2300,TX,care,23681.09965635739,291,91.20000000001991,259.66118044245854
2301,TX,childcare,27372.151898734177,711,91.20000000001991,300.1332445035987
2302,TX,construction,34446.41744548287,321,91.20000000001991,377.7019456740718
2303,TX,customer,28182.70787343635,1359,91.20000000001991,309.0209196648048
2304,TX,driver,45871.91082802548,1570,91.20000000001991,502.9814783773626
2305,TX,education,44514.98257839721,861,91.20000000001991,488.10287914898566
2306,TX,engchem,72422.22222222222,9,91.20000000001991,794.1033138399825
2307,TX,engcivil,83673.77049180328,61,91.20000000001991,917.4755536379936
2308,TX,engelectric,73132.6530612245,49,91.20000000001991,801.8931256711462
2309,TX,engid,86860.8,125,91.20000000001991,952.421052631371
2310,TX,engmech,80751.21951219512,41,91.20000000001991,885.4300385107181
2311,TX,finance,59618.75,128,91.20000000001991,653.714364034945
2312,TX,food,24813.75464684015,2152,91.20000000001991,272.0806430573984
2313,TX,hospitality,31051.28205128205,78,91.20000000001991,340.4745838955622
2314,TX,hr,56756.065573770495,305,91.20000000001991,622.3252804140143
2315,TX,install,38510.670731707316,1640,91.20000000001991,422.26612644406697
2316,TX,insurance,47165.9217877095,179,91.20000000001991,517.1701950405615
2317,TX,legal,59393.793103448275,145,91.20000000001991,651.247731397317
2318,TX,management,52844.22205438066,2648,91.20000000001991,579.4322593680824
2319,TX,manufacturing,30194.600938967134,426,91.20000000001991,331.0811506464972
2320,TX,marketing,50123.82671480144,277,91.20000000001991,549.603363100773
2321,TX,math,73465.1376146789,109,91.20000000001991,805.5387896344612
2322,TX,meddental,51183.950617283954,162,91.20000000001991,561.2275286981665
2323,TX,meddr,142373.0627306273,542,91.20000000001991,1561.108143975836
2324,TX,media,47764.28571428572,112,91.20000000001991,523.7312030074045
2325,TX,medinfo,38402.262443438914,221,91.20000000001991,421.07743907270316
2326,TX,mednurse,59086.56341565509,2389,91.20000000001991,647.878984820638
2327,TX,medtech,41179.88888888889,900,91.20000000001991,451.53386939561295
2328,TX,military,39111.62790697674,43,91.20000000001991,428.85556915535307
2329,TX,mining,29800.0,7,91.20000000001991,326.75438596484094
2330,TX,personal,38672.92817679558,181,91.20000000001991,424.0452650963502
2331,TX,pharmacy,45956.0,175,91.20000000001991,503.9035087718198
2332,TX,project,81148.46416382253,293,91.20000000001991,889.7857912697896
2333,TX,protective,33685.5421686747,249,91.20000000001991,369.3590150073174
2334,TX,realestate,45191.55844155844,154,91.20000000001991,495.52147413978696
2335,TX,retail,26868.310546875,2048,91.20000000001991,294.60866827707383
2336,TX,sales,50204.8275862069,1595,91.20000000001991,550.491530550394
2337,TX,sanitation,24636.140350877195,570,91.20000000001991,270.1331178823664
2338,TX,science,59461.53846153846,143,91.20000000001991,651.9905533062005
2339,TX,service,44389.04761904762,420,91.20000000001991,486.7220133666439
2340,TX,socialscience,75326.31578947368,19,91.20000000001991,825.9464450598381
2341,TX,sports,38605.769230769234,104,91.20000000001991,423.3088731443071
2342,TX,tech,45066.666666666664,6,91.20000000001991,494.1520467835178
2343,TX,techhelp,67761.31805157593,349,91.20000000001991,742.9969084601001
2344,TX,techinfo,74704.62962962964,540,91.20000000001991,819.1297108510233
2345,TX,techsoftware,94113.44232515895,1101,91.20000000001991,1031.9456395300263
2346,TX,therapy,65568.46153846153,520,91.20000000001991,718.9524291496406
2347,TX,transport,45607.52688172043,93,91.20000000001991,500.0825315977025
2348,TX,uncategorized,35696.42857142857,812,91.20000000001991,391.40820801996466
2349,TX,veterinary,31962.62626262626,99,91.20000000001991,350.4673932304746
2350,TX,warehouse,24204.017216642755,697,91.20000000001991,265.39492562102487
2351,UT,accounting,50041.02564102564,78,95.70000000000636,522.8947297912467
2352,UT,admin,33763.69047619047,168,95.70000000000636,352.8076329800233
2353,UT,agriculture,27000.0,1,95.70000000000636,282.13166144198755
2354,UT,arch,50187.5,8,95.70000000000636,524.425287356287
2355,UT,arts,43528.57142857143,14,95.70000000000636,454.8440065681143
2356,UT,aviation,42366.666666666664,3,95.70000000000636,442.70289097872364
2357,UT,care,22554.545454545456,22,95.70000000000636,235.67968082073102
2358,UT,childcare,27325.316455696204,79,95.70000000000636,285.5309974471723
2359,UT,construction,30976.666666666668,60,95.70000000000636,323.6851271333815
2360,UT,customer,26510.57268722467,227,95.70000000000636,277.01747844538045
2361,UT,driver,43487.91208791209,182,95.70000000000636,454.41914407428635
2362,UT,education,42354.70085470085,117,95.70000000000636,442.5778563709304
2363,UT,engchem,55533.333333333336,3,95.70000000000636,580.2856147683349
2364,UT,engcivil,87325.0,4,95.70000000000636,912.4869383489468
2365,UT,engelectric,68366.66666666667,6,95.70000000000636,714.3852316265635
2366,UT,engid,97088.23529411765,17,95.70000000000636,1014.5061159259269
2367,UT,engmech,60350.0,4,95.70000000000636,630.6165099268129
2368,UT,finance,50428.57142857143,21,95.70000000000636,526.9443200477333
2369,UT,food,23939.90147783251,203,95.70000000000636,250.15571032216218
2370,UT,hospitality,21150.0,6,95.70000000000636,221.00313479622358
2371,UT,hr,54785.294117647056,34,95.70000000000636,572.4691130370263
2372,UT,install,37630.57851239669,242,95.70000000000636,393.2139865453939
2373,UT,insurance,53900.0,10,95.70000000000636,563.2183908045603
2374,UT,legal,63884.21052631579,19,95.70000000000636,667.5466094703401
2375,UT,management,47515.32258064516,248,95.70000000000636,496.5028482825706
2376,UT,manufacturing,29276.74418604651,86,95.70000000000636,305.9220918081982
2377,UT,marketing,47445.23809523809,42,95.70000000000636,495.77051301185935
2378,UT,math,73122.22222222222,9,95.70000000000636,764.0775571809547
2379,UT,meddental,49975.0,8,95.70000000000636,522.2048066875307
2380,UT,meddr,132588.63636363635,44,95.70000000000636,1385.4611950222313
2381,UT,media,45385.71428571428,21,95.70000000000636,474.24988804296
2382,UT,medinfo,36228.57142857143,28,95.70000000000636,378.56396477083615
2383,UT,mednurse,55198.74213836478,159,95.70000000000636,576.7893640372113
2384,UT,medtech,37590.425531914894,94,95.70000000000636,392.79441517149843
2385,UT,military,42300.0,4,95.70000000000636,442.00626959244715
2386,UT,mining,26600.0,2,95.70000000000636,277.95193312432843
2387,UT,personal,36164.0,25,95.70000000000636,377.88923719955693
2388,UT,pharmacy,44240.90909090909,22,95.70000000000636,462.28745131563375
2389,UT,project,68420.0,30,95.70000000000636,714.9425287355847
2390,UT,protective,33453.846153846156,26,95.70000000000636,349.56997025960226
2391,UT,realestate,53516.666666666664,6,95.70000000000636,559.2128178334704
2392,UT,retail,27901.754385964912,285,95.70000000000636,291.5543822984646
2393,UT,sales,47378.00829875519,241,95.70000000000636,495.0680073014842
2394,UT,sanitation,24188.059701492537,67,95.70000000000636,252.74879520889164
2395,UT,science,48443.75,16,95.70000000000636,506.204284221492
2396,UT,service,35091.666666666664,60,95.70000000000636,366.6840822012992
2397,UT,socialscience,33560.0,5,95.70000000000636,350.67920585159635
2398,UT,sports,38383.333333333336,18,95.70000000000636,401.07976314870206
2399,UT,techhelp,56754.83870967742,62,95.70000000000636,593.0495162975303
2400,UT,techinfo,64823.25581395349,43,95.70000000000636,677.3589949210991
2401,UT,techsoftware,90780.18867924529,106,95.70000000000636,948.5913132626881
2402,UT,therapy,60150.0,38,95.70000000000636,628.5266457679834
2403,UT,transport,46138.46153846154,13,95.70000000000636,482.1155855638294
2404,UT,uncategorized,33351.0,100,95.70000000000636,348.4952978056195
2405,UT,veterinary,25655.555555555555,9,95.70000000000636,268.08313015207784
2406,UT,warehouse,24989.0,100,95.70000000000636,261.1180773249565
2407,VA,accounting,60140.67164179104,268,102.19999999997599,588.460583579307
2408,VA,admin,41010.83916083916,572,102.19999999997599,401.28022662278664
2409,VA,agriculture,55266.666666666664,3,102.19999999997599,540.7697325506815
2410,VA,arch,74776.0,25,102.19999999997599,731.6634050882345
2411,VA,arts,57058.06451612903,31,102.19999999997599,558.2980872420982
2412,VA,aviation,74045.0,20,102.19999999997599,724.5107632095636
2413,VA,care,29019.753086419754,81,102.19999999997599,283.95061728401737
2414,VA,childcare,27741.86746987952,332,102.19999999997599,271.44684412804344
2415,VA,construction,43450.0,118,102.19999999997599,425.1467710372819
2416,VA,customer,29635.372340425532,376,102.19999999997599,289.97428904532774
2417,VA,driver,44946.320346320346,462,102.19999999997599,439.78787031634937
2418,VA,education,45637.30158730159,378,102.19999999997599,446.5489392104923
2419,VA,engchem,72950.0,8,102.19999999997599,713.7964774952753
2420,VA,engcivil,81763.41463414633,41,102.19999999997599,800.033411293205
2421,VA,engelectric,76842.85714285714,91,102.19999999997599,751.8870561925166
2422,VA,engid,92621.42857142857,182,102.19999999997599,906.2762091139954
2423,VA,engmech,88764.86486486487,37,102.19999999997599,868.5407521026
2424,VA,finance,77389.47368421052,57,102.19999999997599,757.2355546402026
2425,VA,food,25472.18259629101,701,102.19999999997599,249.23857726318002
2426,VA,hospitality,26703.030303030304,33,102.19999999997599,261.28209689859665
2427,VA,hr,57443.670886075946,158,102.19999999997599,562.0711436995053
2428,VA,install,39708.93854748603,537,102.19999999997599,388.54147306746927
2429,VA,insurance,46514.634146341465,41,102.19999999997599,455.13340652008213
2430,VA,legal,68353.2258064516,62,102.19999999997599,668.8182564233626
2431,VA,management,56308.27338129497,1112,102.19999999997599,550.9615790734657
2432,VA,manufacturing,35506.16438356164,146,102.19999999997599,347.418438195401
2433,VA,marketing,55306.30630630631,111,102.19999999997599,541.1575959522437
2434,VA,math,76429.05405405405,148,102.19999999997599,747.8381022903328
2435,VA,meddental,57484.782608695656,46,102.19999999997599,562.473411044121
2436,VA,meddr,144691.57894736843,190,102.19999999997599,1415.7688742407283
2437,VA,media,51442.62295081967,61,102.19999999997599,503.3524750570622
2438,VA,medinfo,35564.28571428572,84,102.19999999997599,347.9871400615859
2439,VA,mednurse,57033.915211970074,802,102.19999999997599,558.0617926808559
2440,VA,medtech,45308.05970149254,335,102.19999999997599,443.32739433956147
2441,VA,military,56150.0,10,102.19999999997599,549.4129158514011
2442,VA,mining,35075.0,4,102.19999999997599,343.19960861064817
2443,VA,personal,38661.11111111111,54,102.19999999997599,378.2887584258336
2444,VA,pharmacy,39430.90909090909,55,102.19999999997599,385.8210282868723
2445,VA,project,79874.91166077739,283,102.19999999997599,781.5549086183577
2446,VA,protective,51696.153846153844,156,102.19999999997599,505.83320788812125
2447,VA,realestate,51360.416666666664,48,102.19999999997599,502.5481082845277
2448,VA,retail,27588.0890052356,764,102.19999999997599,269.9421624779069
2449,VA,sales,47253.10734463277,531,102.19999999997599,462.35917166970523
2450,VA,sanitation,23498.484848484848,198,102.19999999997599,229.9264662278901
2451,VA,science,66252.17391304347,92,102.19999999997599,648.2600187187772
2452,VA,service,40970.0,220,102.19999999997599,400.8806262231862
2453,VA,socialscience,51418.181818181816,22,102.19999999997599,503.11332503125146
2454,VA,sports,35133.333333333336,33,102.19999999997599,343.7703848663561
2455,VA,techhelp,73558.89570552147,326,102.19999999997599,719.7543611109467
2456,VA,techinfo,76658.29268292683,410,102.19999999997599,750.081141711789
2457,VA,techsoftware,95645.14435695538,762,102.19999999997599,935.8624692463586
2458,VA,therapy,65063.26530612245,245,102.19999999997599,636.6268620952811
2459,VA,transport,45333.333333333336,48,102.19999999997599,443.57469015013686
2460,VA,uncategorized,47715.78947368421,380,102.19999999997599,466.8863940674699
2461,VA,veterinary,31902.941176470587,34,102.19999999997599,312.1618510418599
2462,VA,warehouse,25418.840579710144,138,102.19999999997599,248.71663972324967
2463,VT,accounting,48257.142857142855,7,120.69999999999831,399.8106284767484
2464,VT,admin,34687.878787878784,33,120.69999999999831,287.3892194521895
2465,VT,arch,53750.0,2,120.69999999999831,445.31897265949254
2466,VT,arts,31050.0,2,120.69999999999831,257.2493786246929
2467,VT,care,28157.14285714286,7,120.69999999999831,233.28204521245445
2468,VT,childcare,28100.0,22,120.69999999999831,232.80861640431146
2469,VT,construction,32100.0,7,120.69999999999831,265.9486329743202
2470,VT,customer,27076.923076923078,26,120.69999999999831,224.33241985852078
